"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"FBtr0077659",3.11211384211905,3.7378315437201,0.942536895693628,3.96571376759673,7.31766353830504e-05,0.000818485015116359,"FASN1"
"FBtr0078959",16.2524060668884,1.2096649401623,0.305479822837093,3.95988490803659,7.49858933734863e-05,0.000833064191474752,"Nepl11"
"FBtr0082326",17.0926170894321,-1.57059190240719,0.396586519962978,-3.96027555993029,7.48633257193892e-05,0.000833064191474752,"Tengl4"
"FBtr0086341",36.3263433397071,-1.00651787680648,0.254152099913631,-3.96029730680379,7.48565081732088e-05,0.000833064191474752,"CG13872"
"FBtr0345237",12.8841400581692,1.32217528827706,0.33388358986708,3.95998883564006,7.4953267408129e-05,0.000833064191474752,"asRNA:CR45210"
"FBtr0087740",5.05726065687756,2.26872154428345,0.573018021983356,3.95924989659286,7.51855342602828e-05,0.000833667819535638,"Dp"
"FBtr0310302",17.2123623885902,1.21953474574105,0.308048286764456,3.95890773667423,7.52933139987409e-05,0.000833667819535638,"disco-r"
"FBtr0301344",58.7674995379605,0.936423743054094,0.236670783668257,3.9566512120342,7.60077825579314e-05,0.000840166562905457,"HERC2"
"FBtr0308940",61.8279346937851,0.914404948275885,0.231210334715251,3.95486192000037,7.65788664866434e-05,0.000845061260324969,"lncRNA:CR32835"
"FBtr0087181",28.8609850089755,-1.13216819835754,0.286491814825824,-3.95183436233894,7.75544153719906e-05,0.000854395465670024,"CG30324"
"FBtr0079099",14.0524791859567,1.32287560124159,0.334852185264872,3.95062555794633,7.79471926630508e-05,0.000856782851077368,"CG31915"
"FBtr0089526",17.2431102493996,-1.68907800609814,0.427574883890255,-3.95036768935117,7.80312250525836e-05,0.000856782851077368,"CG33490"
"FBtr0075891",11.4409486135479,-2.19013348513472,0.554694366335814,-3.94836078758515,7.86881533222551e-05,0.000862558326267915,"CG11251"
"FBtr0078425",14.5684414417361,-1.73647822344985,0.440201625423646,-3.9447337837035,7.98886808985162e-05,0.000874263504583762,"CG32445"
"FBtr0072409",14.9343960651369,-1.70145111859706,0.432153261281601,-3.93714746835695,8.24559385678524e-05,0.000900861895995045,"CG2790"
"FBtr0074288",15.914738321339,1.25835582728243,0.319684377197651,3.93624436174569,8.27666975594407e-05,0.00090275993960529,"CG9782"
"FBtr0070717",18.4200958795942,-1.48669040645826,0.378114904447984,-3.93184820002985,8.42952899971969e-05,0.000917913009093443,"boil"
"FBtr0079594",6.28090121975429,-4.12710044431867,1.04985721883266,-3.93110641169628,8.45558338771874e-05,0.000918075871808692,"CG8349"
"FBtr0080957",11.0351516118291,1.48290622925794,0.377232664553125,3.93101226007194,8.45889578305823e-05,0.000918075871808692,"CG12288"
"FBtr0076576",11.3938817733474,-2.17985938458153,0.554701663929291,-3.92978699422003,8.50211443863036e-05,0.000919381012387269,"CG6576"
"FBtr0332152",10.5400573006623,1.45333806794857,0.369854560533658,3.92948532485734,8.51278715173397e-05,0.000919381012387269,"Mi-2"
"FBtr0344951",6.69048425221919,2.12123182457954,0.539778558170271,3.92981861259928,8.50099654931134e-05,0.000919381012387269,"lncRNA:CR45156"
"FBtr0299632",10.9045608296162,2.68534760053081,0.684932366792409,3.92060257439213,8.83278290227322e-05,0.00095237927594396,"alpha-Man-Ia"
"FBtr0273265",11.5545932657394,-2.13832879061379,0.545483354292196,-3.92006240664929,8.85260416657608e-05,0.000952956801460837,"ND-49L"
"FBtr0076782",4.25037422497345,2.39457921888485,0.610942004320185,3.91948695940359,8.87376622340209e-05,0.000953676539637405,"Pdp1"
"FBtr0345375",25.8947706427503,0.979061132440241,0.2500581398713,3.91533398170579,9.0279149076838e-05,0.000968662922016626,"Psc"
"FBtr0086807",69.0974563109179,0.707301068840132,0.180724355637965,3.91370087525462,9.08922205025548e-05,0.000973655201090782,"CG10912"
"FBtr0075946",3.6893343997735,-4.18536087029407,1.06959664454587,-3.91302730018483,9.11462256182272e-05,0.000974791127228703,"CG10969"
"FBtr0303386",4.56136817456892,2.33064831073788,0.595829325118068,3.9116038981063,9.16851975934422e-05,0.00097896609683241,"Msp300"
"FBtr0303850",49.2827733473787,0.853339311634344,0.218302057990785,3.90898427384667,9.26849966018198e-05,0.000988040060862118,"CG42831"
"FBtr0076172",11.0469487552637,-2.24634300253348,0.574765072761253,-3.90828028526808,9.29554292846177e-05,0.000989322080980713,"CG11726"
"FBtr0078578",8.20977703616539,-3.82371280505866,0.978997863498298,-3.90574172592697,9.39368019476684e-05,0.000998154276179419,"CG32459"
"FBtr0333520",6.13741570305928,-4.08622741845791,1.04669200736451,-3.90394441698921,9.46375244355507e-05,0.00100398069401193,"CG11700"
"FBtr0071966",3.65251208270334,-4.15701248214313,1.06526217887277,-3.90233743822761,9.52682192281179e-05,0.00100904666925216,"CG13538"
"FBtr0333264",72.5911424353864,0.755752493501258,0.193794653281604,3.89975925911161,9.62883819395829e-05,0.00101821486391328,"S6k"
"FBtr0339506",100.92419101138,0.624535111817245,0.160231866269684,3.8976960473399,9.7112197728747e-05,0.00102528070294389,"Usp2"
"FBtr0072822",18.4652275659141,-1.46413222719463,0.375706316559717,-3.8970125405435,9.73865781537725e-05,0.00102653244300329,"CG13928"
"FBtr0334897",34.9399548907156,0.882291879048404,0.22662977048747,3.89309788008272,9.89721958218107e-05,0.00104157959436755,"trv"
"FBtr0080507",10.2686253480287,-2.41460379102181,0.620449902106255,-3.89169823836686,9.9545006536493e-05,0.00104593700647913,"CG16852"
"FBtr0071544",36.1355209076508,-0.967808444647487,0.248855182537598,-3.88904275482094,0.0001006403889558,0.00105408407383277,"Cht12"
"FBtr0082380",17.8115777058938,-1.50972823845727,0.388192260184755,-3.88912503752323,0.000100606277336726,0.00105408407383277,"CG6629"
"FBtr0070180",3.6066755001852,-4.13777083925948,1.06712027707934,-3.87751121231093,0.000105530465607976,0.00110179826850293,"CG14628"
"FBtr0304023",10.9542997651687,-2.27816277419745,0.587519451519858,-3.87759548778183,0.000105493927901262,0.00110179826850293,"CG42855"
"FBtr0071627",23.075057819094,-1.30002659583553,0.335437852042757,-3.87561090055461,0.00010635752495881,0.00110724950694839,"CG4286"
"FBtr0307550",31.8509579732135,0.925482288212779,0.238800892865695,3.87553948021996,0.00010638872767127,0.00110724950694839,"faf"
"FBtr0344657",5.65906787615889,2.04993731012806,0.529206761808886,3.87360377467807,0.000107237711913715,0.00111432499382895,"lncRNA:CR43196"
"FBtr0082952",17.760690551665,-1.44647207456323,0.37347768346442,-3.87298127466573,0.000107512090899294,0.00111541677928276,"CG14840"
"FBtr0301950",2.93046390986682,3.388384830369,0.875294945032198,3.87113492383342,0.000108329807153506,0.00112213328542027,"SK"
"FBtr0082317",8.73896739846955,-3.31464839856048,0.856429911839433,-3.87030900338512,0.000108697489186278,0.00112417434656076,"CG14689"
"FBtr0071173",51.1733785252524,0.931513819373779,0.240864965056599,3.8673694995654,0.000110015668104433,0.00113424604299218,"CG1387"
"FBtr0308624",11.5766798030377,1.38043631602396,0.356930207879757,3.86752447831203,0.000109945795138347,0.00113424604299218,"scrib"
"FBtr0079937",522.215359369909,0.749431019625319,0.194003021804316,3.86298632183804,0.000112009281789867,0.00115299554442444,"Pen"
"FBtr0087126",27.3211607379441,-1.14127632613498,0.295511861241092,-3.86203220859509,0.000112447737108223,0.00115570310775191,"knon"
"FBtr0070654",19.993387072338,-1.35734128219252,0.351579088926757,-3.86069969728858,0.000113062792348506,0.00115974873535898,"CG12693"
"FBtr0080427",9.3720286899188,-2.89156970018323,0.749030303126178,-3.86041751330338,0.000113193448214302,0.00115974873535898,"A16"
"FBtr0086031",3.58170819538362,2.70020364037258,0.700015837904536,3.85734649726713,0.000114624618774375,0.00117258849143724,"mle"
"FBtr0100058",27.4178257690318,1.00150651522463,0.260142338873097,3.84984051255565,0.000118194761779857,0.00120723579938868,"NimB3"
"FBtr0086481",15.2245301877632,-1.77656179562801,0.461758136356981,-3.84738601390787,0.000119384791036299,0.00121750310115656,"CG15128"
"FBtr0082905",30.3137365361462,-1.13741287173084,0.295915297326602,-3.84371096055734,0.000121187729387958,0.00123397953818836,"CG31533"
"FBtr0085032",4.29295158497402,2.37200177537824,0.617511280992387,3.8412282469824,0.000122420215401644,0.00124460552325004,"TwdlH"
"FBtr0086859",18.6702073093174,-1.40713375009083,0.366764216961784,-3.8366167827039,0.000124740891345806,0.00126624498025604,"CG10934"
"FBtr0072146",17.7463447180099,-1.42811386835821,0.372309796726163,-3.83582135338921,0.000125145353393272,0.00126664881212547,"fzr2"
"FBtr0074620",13.7619221913924,-1.72885510227889,0.450717724342727,-3.8357823731029,0.000125165205934074,0.00126664881212547,"CG6481"
"FBtr0335499",23.6344153081358,1.01322727902894,0.26421852668402,3.8348078454039,0.00012566249581807,0.00126973086265253,"CG5968"
"FBtr0088805",10.2544398604069,-2.42874561429471,0.634002206335005,-3.83081571329953,0.000127719139553789,0.00128853551513072,"CG14757"
"FBtr0082620",27.8317157212725,-1.08912337421227,0.28444294851832,-3.82896949945701,0.00012868095196092,0.00129625399314762,"Pglym87"
"FBtr0333207",11.3071632082251,1.37416229042796,0.359209351350789,3.82551925572229,0.000130496733198677,0.00131253813482883,"rho"
"FBtr0085994",22.6539731638866,-1.22141907499371,0.319374211064195,-3.82441359596251,0.000131083705742299,0.0013164320936437,"tomboy40"
"FBtr0309184",3.50021708179178,-4.10281156131305,1.07361499766331,-3.82149240672187,0.00013264649896811,0.00133009914033776,"lncRNA:CR43451"
"FBtr0347010",145.18179009234,0.715678320043592,0.187401470863697,3.81895785953636,0.000134016652125257,0.00134179590304133,"CG41561"
"FBtr0340366",32.6933627867188,0.899233028243445,0.235983050368355,3.81058311959184,0.000138639387547796,0.00138597311861135,"Bx"
"FBtr0083885",12.3617465399116,-1.87690980727256,0.493002687998259,-3.80709852697433,0.00014060673800701,0.00140351089392451,"eIF3g2"
"FBtr0070531",25.6315871689037,-1.14782551240334,0.30159488121953,-3.80585210120939,0.00014131681470357,0.00140846471296085,"CG16782"
"FBtr0301636",3.63897345041897,2.67312243184394,0.702771991076503,3.80368379187859,0.000142560134125897,0.00141871021695077,"jing"
"FBtr0345419",35.5362193391975,0.823200061627013,0.216452182961659,3.80314973202571,0.000142867944052338,0.00141962898252911,"hbs"
"FBtr0084344",9.68432779820437,-2.35875431116401,0.62032505276564,-3.80244889457198,0.000143272827351623,0.00142150811233809,"CG13838"
"FBtr0076479",208.936413725447,0.736627356639881,0.193753175631179,3.80188533292531,0.000143599188129831,0.00142260368631478,"RpS17"
"FBtr0073460",11.5738296339342,-1.97714674874616,0.520420398909707,-3.79913384042656,0.00014520266625674,0.00143632907702613,"l(1)10Bb"
"FBtr0088049",3.39633807185198,-4.06341349862959,1.07029629205469,-3.79653141732269,0.000146734773927345,0.00144930838175915,"CG30037"
"FBtr0078387",5.96933411875343,-4.06370669016393,1.07113686153961,-3.79382582756317,0.000148343749265723,0.00146300691641105,"SAK"
"FBtr0084801",46.8334104586286,0.863326312943734,0.227833567040564,3.78928497744156,0.000151081518604502,0.00148778033567483,"Osbp"
"FBtr0076552",28.3409266364733,-1.11670030821744,0.294742760882224,-3.78872853356917,0.000151420262485789,0.00148889058097966,"CG5280"
"FBtr0084905",11.1599984545373,-2.18238392552727,0.576152894253689,-3.78785552809587,0.000151953159358166,0.00149190374642563,"CG14354"
"FBtr0475186",10.3293396480759,-2.18410416428206,0.57686249883486,-3.78617810777003,0.000152982043022857,0.00149977038606336,"CR11023"
"FBtr0076137",9.27009629118206,-2.58770776789631,0.683911975717774,-3.78368541533504,0.000154523112408957,0.00151262743618159,"CG6083"
"FBtr0076074",10.7113156227274,-2.18653948803044,0.57832059130759,-3.78084322241865,0.000156298080815665,0.00152773257628131,"CG12521"
"FBtr0073352",7.76360459326241,1.86987820693806,0.494927873854583,3.77808223322548,0.000158040697646352,0.00154247720902839,"CG13705"
"FBtr0301507",68.0805968170852,0.68216442849586,0.180638109360477,3.7764147937053,0.000159101951962333,0.00155053795788144,"pcs"
"FBtr0071106",11.5399319961792,-1.94701889104854,0.516555681658242,-3.76923332795071,0.00016374975746982,0.00159347622187765,"CG1571"
"FBtr0088438",98.1256980889275,0.738823306498311,0.196034893610707,3.76883570516528,0.000164010793175251,0.001593662397402,"Pka-R2"
"FBtr0082460",12.8955617121051,-1.76020523237328,0.4678704610025,-3.76216363093688,0.000168449776132896,0.00163438457314215,"CG6790"
"FBtr0089095",1.91845831834674,4.79246259046572,1.27417565521763,3.76122599018514,0.000169082577999321,0.00163811179979342,"myo"
"FBtr0077986",2.13322725653105,3.92103528280727,1.04299702422093,3.75939258861846,0.000170326383723392,0.00164773893681308,"Iris"
"FBtr0078328",3.06421700375713,2.81246744172747,0.748831116320013,3.75581006241942,0.000172781699245581,0.00166904081324031,"skd"
"FBtr0070440",41.1091117412413,0.987274210924048,0.262896023440311,3.75537902020873,0.000173079351201375,0.00166946817820594,"egh"
"FBtr0084955",17.0576192091986,1.10279060896303,0.293881817749277,3.75249689623147,0.000175082000343141,0.00168631610856815,"E(spl)mgamma-HLH"
"FBtr0074948",12.714567350394,-1.79875075794618,0.48000098586042,-3.74738971571455,0.000178684356852283,0.00171850006269028,"ms(3)76Cc"
"FBtr0076402",10.4632510401917,-2.16205246193419,0.577775238088338,-3.74203032495419,0.000182539481144281,0.00175301764107656,"CG14174"
"FBtr0080825",8.64197792746468,-2.81571836529824,0.752628053556699,-3.74118178560044,0.00018315697730058,0.00175383454426777,"CG4935"
"FBtr0085406",33.0055136015037,-0.963658164976073,0.257556749222773,-3.74153722581178,0.000182898078935338,0.00175383454426777,"Cyt-c1L"
"FBtr0078429",11.5863316026168,-2.00377033091596,0.535856385986479,-3.73937939962615,0.000184475125084608,0.00176133641167738,"CG11249"
"FBtr0082781",16.1767640001184,-1.57304832556417,0.420669156135783,-3.73939544323622,0.000184463352594925,0.00176133641167738,"CG8476"
"FBtr0112435",23.9007829225623,-1.17407791205864,0.314295925742114,-3.73558107470345,0.000187282227045295,0.00178555037883416,"CG34241"
"FBtr0073777",39.8752157059469,0.88153892462641,0.236327137458127,3.73016376412803,0.000191355353931084,0.00181388355639997,"CG1673"
"FBtr0082316",23.4727401919671,-1.19940972102351,0.321507885105248,-3.73057637647325,0.000191042216519764,0.00181388355639997,"tomboy20"
"FBtr0084832",133.242865178436,0.722025782953048,0.193559486835115,3.73025262031259,0.000191287878974805,0.00181388355639997,"rha"
"FBtr0088853",12.6306990409852,-1.8301958818006,0.490510237154476,-3.73120832791961,0.000190563553024561,0.00181388355639997,"azot"
"FBtr0082732",18.2806765595197,-1.372837583288,0.368141601947826,-3.72910199777575,0.000192163362763563,0.00181892562339993,"CG8138"
"FBtr0088000",14.7899487040498,-1.56287269362074,0.419383408462882,-3.72659638431802,0.000194082874984672,0.00183445908235153,"Vha36-2"
"FBtr0075685",13.470540471618,-1.82858477404303,0.490865938546803,-3.72522236816127,0.000195143122676517,0.00184183795443108,"goddard"
"FBtr0076071",16.9571593377653,-1.52243736641985,0.4090316434273,-3.72205278218393,0.000197609700982436,0.00185978958581756,"CG5906"
"FBtr0085010",5.28068761747534,-3.9210825619229,1.05342989140981,-3.72220552492134,0.000197490167529592,0.00185978958581756,"Hex-t1"
"FBtr0081739",14.6981322419624,-1.59266022265217,0.428253063529089,-3.71896982949192,0.000200036940541532,0.00187994773792812,"CG10919"
"FBtr0071160",3.36848465172302,-4.07071178406308,1.09486883487923,-3.71799036960633,0.000200813923638789,0.00188188069549409,"CG15337"
"FBtr0087188",8.86643133222833,-2.52088665840231,0.677964799740979,-3.71831496172873,0.000200556118571508,0.00188188069549409,"CG15708"
"FBtr0086024",39.177913132962,-0.937672012851589,0.252326811661439,-3.7161013793085,0.000202320429948376,0.00189330538707372,"CG7856"
"FBtr0302499",18.1819564643976,-1.56601633522675,0.421459513505734,-3.71569815140843,0.000202643384107509,0.00189363775106421,"CG31784"
"FBtr0074658",2.51490561211457,3.31426369273578,0.892447924256326,3.71367740644088,0.000204269151093429,0.0019061262994384,"bnb"
"FBtr0303303",11.0068381632607,-1.94770975075439,0.525067274853938,-3.70944799653759,0.000207711613686773,0.00193550793630617,"CG42758"
"FBtr0082226",16.3962366494191,-1.45949963743187,0.393619639363775,-3.707893335279,0.00020899064606617,0.00194467567271741,"pont"
"FBtr0076701",25.2082410696143,-1.10415380602848,0.297885769126589,-3.7066349603269,0.000210031334244631,0.00194885412676567,"eIF4E3"
"FBtr0081439",28.8170384969335,0.897201129207793,0.242036963334281,3.70687649046668,0.000209831209835035,0.00194885412676567,"Mtp"
"FBtr0086990",5.30370404708753,-3.90745065871555,1.0544482229353,-3.70568281469361,0.000210822000188209,0.00195343929288315,"CG10950"
"FBtr0082553",20.6562852788069,-1.25672865029574,0.339287661457391,-3.7040210802171,0.000212208612153195,0.00196352575402423,"CG14739"
"FBtr0078342",13.3918021928,1.27364372855287,0.344094322231606,3.70143779267474,0.000214381218763822,0.00198084638038718,"Tsr1"
"FBtr0071968",42.1923659165977,-0.841221046386647,0.227421440513171,-3.6989522381375,0.000216491331563809,0.00199754186602574,"Klp59D"
"FBtr0085130",10.9986811231895,-2.40441856811784,0.650861124000325,-3.69421137544641,0.000220570268424173,0.00203233136836147,"CG6059"
"FBtr0082545",14.1608799970544,-1.65758365711697,0.449277737995774,-3.68944088908443,0.000224747438780236,0.00206792755123491,"CG3809"
"FBtr0079438",13.5448806443033,-1.69624880386213,0.460015595046724,-3.68737238938571,0.000226581656292116,0.00207899714714827,"gudu"
"FBtr0306903",15.9330294260574,-1.4760789566074,0.400273163654705,-3.68767904180741,0.00022630885164698,0.00207899714714827,"CG43317"
"FBtr0076285",5.39752465341775,-3.89923892636074,1.05783597909691,-3.68605247260504,0.000227759410316528,0.00208399860439623,"CG32061"
"FBtr0112616",3.5345210462678,2.63878270127767,0.71585299787474,3.68620751622445,0.000227620768567075,0.00208399860439623,"Shrm"
"FBtr0074324",8.21177666943512,-3.17211111154583,0.860736970386077,-3.68534316601157,0.000228394691586985,0.00208402247669676,"CG32572"
"FBtr0079681",23.5695269239717,-1.15852831789316,0.314343475129357,-3.68554911921237,0.000228210061133987,0.00208402247669676,"CG13088"
"FBtr0070183",3.98241851046683,2.50200967154038,0.679813988475324,3.68043275654249,0.000232838456694306,0.00212090473923436,"CG11638"
"FBtr0085935",9.21186838992901,-2.5143777484925,0.683254751766132,-3.68000038344869,0.000233233602917451,0.00212090473923436,"ttm3"
"FBtr0474226",41.6105026725469,0.771269207289088,0.209594518249855,3.67981574007421,0.000233402540368081,0.00212090473923436,"CG46385"
"FBtr0078706",82.3130812902426,1.21034481993086,0.329005237036866,3.67880107572647,0.000234332947650944,0.00212642625223749,"CG31551"
"FBtr0072524",4.0291465924568,2.46175034354955,0.66924638272151,3.67839170611392,0.000234709307885857,0.00212691185743057,"pyx"
"FBtr0331421",20.7771889225834,1.10808086013667,0.301296636335652,3.6777073704276,0.000235339729317288,0.00212969524277787,"MYPT-75D"
"FBtr0085158",3.12881359460153,-3.94956371183936,1.07549196512068,-3.67233214187348,0.000240347019927521,0.00217007227289194,"CG5934"
"FBtr0112501",35.5970461908451,0.912811727925799,0.248572740449357,3.67221170863573,0.000240460345964044,0.00217007227289194,"CG34305"
"FBtr0273227",14.787986125547,-1.63503164028452,0.445488283356652,-3.67020121823391,0.000242359609602927,0.00218422039406851,"CG3502"
"FBtr0305901",96.3690397008932,0.777650689222282,0.212239683729964,3.66402114607228,0.00024828627348894,0.00223457646140046,"dally"
"FBtr0301649",20.9260526248146,-1.22036981125542,0.333356880994,-3.66085082034766,0.000251379098122528,0.0022593253730303,"wa-cup"
"FBtr0084796",21.0179033403397,-1.2063003816193,0.329876636439324,-3.656822728157,0.00025536084999937,0.00229198539481724,"Smg6"
"FBtr0331758",162.857096743941,0.697688518485163,0.190824012183837,3.65618828836393,0.000255993356350394,0.00229453636957332,"CG32767"
"FBtr0305048",9.53033031115276,1.51217912731796,0.413736445678725,3.65493333524744,0.000257248814452682,0.00230265650762808,"CG43117"
"FBtr0086229",12.5341503577233,-1.73347042755804,0.474360439959625,-3.65433177291424,0.000257852663786573,0.00230492991726722,"CG13436"
"FBtr0077809",10.3254141160002,-2.21330720338949,0.605799375847212,-3.65353166680665,0.000258657871362483,0.00230641461436499,"Tengl3"
"FBtr0345274",2.4906717050106,3.28003763602142,0.89778667108453,3.65347107688636,0.000258718943536085,0.00230641461436499,"lncRNA:iab4"
"FBtr0076117",5.20324393678603,-3.83386364848994,1.04975926910095,-3.65213602902825,0.00026006805349417,0.00231530856272918,"CG32087"
"FBtr0073374",17.9745905282007,-1.35009479164596,0.369803715988621,-3.65084160400245,0.000261382408558371,0.0023219219511163,"CG17030"
"FBtr0082418",21.9419293321542,-1.23202436860279,0.337475223697938,-3.65071057692084,0.000261515799594459,0.0023219219511163,"CG14712"
"FBtr0088726",8.28104972823258,-3.17910302449693,0.871124911955993,-3.64942269571729,0.000262830317443078,0.00232840366566107,"CG30355"
"FBtr0346892",5.50201086515158,1.96099355630582,0.537361106348789,3.64930310946803,0.000262952690839683,0.00232840366566107,"18SrRNA-Psi:CR41602"
"FBtr0333236",2.40043680931116,3.27407956564671,0.897290838580929,3.64884987661825,0.000263416972045794,0.00232938390850697,"Sfmbt"
"FBtr0334508",5.28897121836836,1.89945876742665,0.520743072673225,3.64759296302458,0.000264708549313608,0.00233766745694108,"5-HT7"
"FBtr0084122",19.9779404296873,-1.26446354792225,0.346885875465821,-3.64518603193123,0.000267198446058264,0.00235334674148642,"CG15498"
"FBtr0300705",10.3160082362321,-1.99252265164732,0.546596168748428,-3.64532860925408,0.000267050344544998,0.00235334674148642,"CG13605"
"FBtr0077823",1.96027027836899,4.24654938480788,1.16575625159141,3.64274210754674,0.000269749062349571,0.00237263928272226,"Su(dx)"
"FBtr0082983",16.9518215888277,1.24654053168367,0.34265497816079,3.6378882874386,0.000274882597992217,0.00241456874076364,"CG8087"
"FBtr0086563",29.3995654637836,0.823583681515729,0.226440166586079,3.63709183724987,0.000275733640316844,0.0024188192042708,"CG11906"
"FBtr0076380",8.82208247654673,-2.49549291176077,0.686251379443955,-3.63641223392917,0.000276461778435389,0.00242198164405897,"CG3306"
"FBtr0075607",39.3070574815338,0.818149277082092,0.225107767938556,3.63447820825717,0.000278543798325473,0.00243698080128581,"Tollo"
"FBtr0082336",8.8431370718227,-2.49625435072436,0.686976974426049,-3.63367979372221,0.000279407586083135,0.00244129599086962,"mAcon2"
"FBtr0083188",14.7789789958791,-1.48685405597432,0.409287768894678,-3.63278399447341,0.000280379720098956,0.00244654516028069,"Hmt-1"
"FBtr0077497",129.970447941271,0.609800240237458,0.16788083059782,3.6323399048359,0.000280862826680897,0.00244751891821924,"Reph"
"FBtr0300846",48.4177837807354,-0.786520455939489,0.216655146782121,-3.63028742968406,0.000283105779109209,0.00246380564434804,"CG15260"
"FBtr0081916",15.371401245575,-1.52016178784564,0.419082536787984,-3.62735655724708,0.000286337755675912,0.00248864529603286,"CG8236"
"FBtr0334748",37.314139533408,1.16941728907546,0.322432254333742,3.62686199459756,0.000286886524373127,0.00249012967400548,"Srpk79D"
"FBtr0086722",11.9639176598,-1.77471869315887,0.489439348084737,-3.62602373532831,0.000287818911218603,0.00249493550935284,"CG17669"
"FBtr0072962",12.4168615558129,-1.88253776605902,0.519385537118018,-3.6245479158024,0.000289467351927313,0.0025059276143195,"CG32295"
"FBtr0073562",16.0395287543906,1.15099365981775,0.318201418534711,3.61718582248303,0.000297823496497716,0.00257150877447831,"CkIIbeta"
"FBtr0078131",29.2565471679333,0.869453065210904,0.240363323571145,3.6172451449464,0.000297755270339451,0.00257150877447831,"Stip1"
"FBtr0079042",3.3544452846054,2.93734203764723,0.812473184703652,3.61530951783796,0.000299988985753497,0.00258681601851314,"Rtnl1"
"FBtr0080935",48.1215784432364,0.713499929952134,0.197588621053995,3.61103754935947,0.000304974498839321,0.00262636862529862,"glu"
"FBtr0308339",5.84948365101332,1.86948578613692,0.517853996311792,3.61006345311919,0.000306122109127801,0.00263280999338636,"Tre1"
"FBtr0078657",12.7793399618983,-1.69412125568631,0.469730388232429,-3.6065821972072,0.000310256608761673,0.0026648898807326,"CG11373"
"FBtr0073336",30.0144729219957,-1.00472028645366,0.278667631693291,-3.60544308769768,0.000311620780980659,0.00267312201184972,"CG32240"
"FBtr0078534",10.790362321511,-1.86474774862362,0.519132114252357,-3.5920485314402,0.000328088728852577,0.00281072632728319,"CG14448"
"FBtr0082561",8.51376871606388,-2.43497982622664,0.678514336017655,-3.58869326257431,0.000332339582500238,0.00284344567469035,"CG3942"
"FBtr0074907",339.28235579093,0.720094410632071,0.200774593201746,3.58658134552161,0.000335041580530563,0.00285775208747074,"CG14183"
"FBtr0083109",9.83629613969729,-2.10750167143016,0.587602767503121,-3.5866095055772,0.000335005417582556,0.00285775208747074,"CG14868"
"FBtr0087452",14.5635061389806,1.31964787989929,0.367961995990531,3.58637004440329,0.000335313048514706,0.00285775208747074,"Cyp6a23"
"FBtr0333201",3.05887948128369,2.87201644828316,0.800937461248385,3.58581860287404,0.000336022479797826,0.0028600983164187,"Rox8"
"FBtr0081155",9.11436323483009,-2.32009054085112,0.647310498071744,-3.58420039187126,0.000338112429273072,0.00287417378587226,"CG10561"
"FBtr0074260",8.11273327463265,-2.74235709072911,0.765410415178337,-3.5828583415476,0.000339854931237164,0.00287784612723707,"CG12395"
"FBtr0082066",11.5108832018083,-1.77729981841396,0.495968128961705,-3.583496024502,0.000339025926402023,0.00287784612723707,"RnpS1"
"FBtr0087464",11.6438071138969,-1.76610725328001,0.492907529361776,-3.58303971450139,0.0003396189487717,0.00287784612723707,"Pgm2b"
"FBtr0071517",33.0581355108838,-1.08070314816104,0.301692908466914,-3.58212976782502,0.000340804417612107,0.00288218164727671,"CAH15"
"FBtr0070826",32.2975675983774,0.801543817629811,0.223864896245164,3.58048015152856,0.000342963396501142,0.0028967216104481,"CG12236"
"FBtr0081549",11.7268693108783,-1.76139848386772,0.49209398685654,-3.57939444681981,0.00034439131566015,0.00290505760252121,"alpha-Est6"
"FBtr0070301",14.1653120655036,-1.53355199579057,0.428516975548521,-3.57874269467984,0.000345251169614693,0.00290858657982301,"CG32806"
"FBtr0087067",7.55120883970811,-3.08351465340531,0.861920135952407,-3.57749462483328,0.00034690335081733,0.00291877302066995,"CG9010"
"FBtr0077627",10.5106058273591,1.55975432274395,0.436095931201316,3.57663122067496,0.000348050640469379,0.00292469084108708,"CG2991"
"FBtr0089553",16.993052006106,-1.39546394314392,0.390233044469603,-3.57597585063717,0.000348923863209892,0.00292829351697678,"Ubc10"
"FBtr0301417",107.721563615949,0.6726808983999,0.188200846247926,3.57427137980956,0.000351204524904877,0.00294368372782866,"IA-2"
"FBtr0333457",16.9967846772427,1.2189679886985,0.341642108281468,3.56796764552873,0.000359760914282744,0.00301156912743929,"lncRNA:CR43939"
"FBtr0088660",6.58381112250516,-3.5061376034102,0.983394357351073,-3.56534240531391,0.000363381463237317,0.00303801659874041,"CG13747"
"FBtr0343687",2.62260575399225,3.17919493492964,0.892380088460382,3.56260182857137,0.000367197404463325,0.00306602851787628,"ck"
"FBtr0078377",49.3379068353396,0.824304736830858,0.231458821819074,3.56134508225917,0.000368959781234407,0.00307684435287629,"CRIF"
"FBtr0082724",6.5731305432223,-3.46993495848481,0.974863816400487,-3.55940481132733,0.00037169622312357,0.00309574553468784,"CG14383"
"FBtr0079741",22.1673040125096,-1.38295893083833,0.388940917526064,-3.55570439755969,0.000376967738333732,0.00313568618704877,"LManVI"
"FBtr0072293",6.86414655951296,-3.46414606792671,0.974698864145419,-3.55406802588608,0.000379321085479932,0.00315128286398713,"CG3483"
